t_id,update_time,h_cur,h_vol,h_set,h_pow,h_vel,h_tor,unknow_1,unknow_2,c_cur,c_vol,c_set,c_pow,c_vel,c_tor,unknow_3,unknow_4,s_cur,s_vol,s_set,s_pow,s_vel,s_tor,unknow_5,unknow_6,unknow_7,lw_cur,lw_vol,lw_set,lw_pow,lw_vel,lw_tor,unknow_8,unknow_9,rw_cur,rw_vol,rw_set,rw_pow,rw_vel,rw_tor,unknow_10,unknow_11,x,y,z,tilt,yaw,speed,mode,latitude,longitude,cro_for,cro_bac,swi_left,swi_right,dip_order,dip_work,dig_indicate,walk_mode_indicate,walk_mode,dig_mode,server_time,d_number
39356237,2023/4/2 13:12:12,10842,7478,-6119,-8137,-5595,-6006,2715,2,11247,10324,-15720,-8330,-14793,7633,-8331,64,3529,69,0,-10,-1200,13824,0,0,-28344,2,0,6112,0,-1546,-23040,0,0,2,0,15737,0,-1759,-5632,0,0,3212495.045,570530.8903,176.3,0.9935,38.409,0.187052,4,,,,,,,,23,,,30,31,13:12:14,18
39356238,2023/4/2 13:12:13,10480,6894,-5598,-7859,-286,-5448,2366,1,11259,8964,-15719,-8416,-12819,6594,-8417,20672,3533,71,0,0,-1200,13824,0,0,-28344,0,0,5587,0,-1546,-23040,0,0,0,0,15740,0,-1759,-5632,0,0,3212495.045,570530.8903,176.4,0.746,38.3549,0.057412,4,,,,,,,,23,,,30,31,13:12:15,18
39356239,2023/4/2 13:12:14,9950,4907,-3987,-7442,-7010,-3909,1738,-13,11441,4671,-15735,-8599,-6692,3391,-8600,6592,3551,85,0,3,-1201,-6656,86,0,16488,1,0,3978,0,-1546,-23040,0,0,1,0,15763,0,-1759,-5632,0,0,3212495.064,570530.8902,176.3,0.7566,38.2769,0.112972,4,,,,,,,,23,,,30,31,13:12:16,18
39356240,2023/4/2 13:12:15,9706,5054,-3986,-7219,6363,-4067,1761,8,11054,1579,-15744,-8313,-1788,986,-8314,-7104,3527,73,0,0,-1201,-14848,28,0,8200,1,0,3976,0,-1546,-23040,0,0,2,0,15746,0,-1759,-5632,0,0,3212495.045,570530.9065,176.3,0.8636,38.3883,0.094452,4,,,,,,,,23,,,30,31,13:12:17,18
39356241,2023/4/2 13:12:16,9214,5038,-3988,-6762,-3827,-4075,1699,7,9900,1434,-14697,-7358,-1604,674,-7359,-11680,3531,72,0,1,-1201,-20480,20,0,1984,1,0,3976,0,-1546,-23040,0,0,0,0,14840,0,-1759,-5632,0,0,3212495.045,570530.9065,176.3,0.9993,38.3401,0.05556,4,,,,,,,,23,,,30,31,13:12:18,18
39356242,2023/4/2 13:12:17,8101,5927,-4868,-5821,-623,-4858,1738,-7,8375,2175,-1,-6033,-2750,952,-6034,27744,3582,254,0,0,-1202,-25088,400,0,-2904,1,0,4869,0,-1546,-23040,0,0,1,0,17,0,-1759,-5632,0,0,3212495.064,570530.8902,176.3,0.7662,38.0889,0.079636,4,,,,,,,,23,,,30,31,13:12:19,18
39356243,2023/4/2 13:12:18,5155,348,0,-3194,-1772,-184,149,938,5354,55,12297,-3211,3,34,-3212,23744,3534,86,0,16,-1203,-3072,102,0,19144,0,0,0,0,-1546,-23040,0,0,0,0,-12206,0,-1759,-5632,0,0,3212495.045,570530.8903,176.4,0.8856,38.3279,0.161124,4,,,,,,,,23,,,30,31,13:12:20,18
39356244,2023/4/2 13:12:19,8315,241,0,-6033,1149,7,-7,0,4211,5535,16059,-1574,8564,-889,-1575,-18816,3535,72,0,-6,-1202,3584,-23,0,25352,0,0,0,0,-1546,-23040,0,0,3,0,-16035,0,-1759,-5632,0,0,3212495.008,570530.9068,176.4,0.5075,38.7894,0.118528,4,,,,,,,,23,,,30,31,13:12:21,18
39356245,2023/4/2 13:12:20,7657,224,0,-5474,5424,-2,1,0,6981,10650,14364,-4596,16216,-3705,-4597,-6624,3563,149,0,23,-1202,31744,-219,0,-11184,0,0,0,0,-1546,-23040,0,0,1,0,-14496,0,-1759,-5632,0,0,3212495.027,570530.8742,176.3,0.4367,38.7027,0.03704,4,,,,,,,,23,,,30,31,13:12:22,18
39356246,2023/4/2 13:12:21,7268,199,0,-5138,1568,-9,5,0,5064,5948,9175,-2795,9114,-1925,-2796,-30080,3551,143,0,21,-1201,10752,-137,0,-31152,1,0,0,0,-1546,-23040,0,0,1,0,-9179,0,-1759,-5632,0,0,3212495.027,570530.8904,176.4,0.7063,38.6368,0.12964,4,,,,,,,,23,,,30,31,13:12:23,18
39356247,2023/4/2 13:12:22,7485,212,0,-5327,-3499,0,0,0,5220,5228,8011,-2946,8083,-1244,-2947,4976,4764,147,4004,4070,-1200,12800,9,-9,-28344,2,0,0,0,-1546,-23040,0,0,1,0,-8012,0,-1759,-5632,0,0,3212495.045,570530.9065,176.3,0.1966,38.5298,0.150012,4,,,,,,,,23,,,30,31,13:12:24,18
39356248,2023/4/2 13:12:23,10303,2627,-3638,-7671,-4845,-1828,320,-1665,4852,5200,7820,-2570,7925,-1078,-2571,17856,9225,1013,10915,10863,-1201,10240,949,490,32312,1,0,3668,0,-1546,-23040,0,0,0,0,-7816,0,-1759,-5632,0,0,3212495.064,570530.9064,176.3,0.0892,38.2475,0.162976,4,,,,,,,,23,,,30,31,13:12:25,18
39356249,2023/4/2 13:12:24,6624,5769,-4695,-4609,4157,-4703,1333,-4,4460,4237,6371,-2172,6515,-721,-2173,21200,10575,2179,12773,12781,-1208,-20480,2733,2000,-3232,3,0,4689,0,-1546,-24064,0,0,1,0,-6384,0,-1759,-5632,0,0,3212495.082,570530.9063,176.3,0.4454,38.0306,0.133344,4,,,,,,,,23,,,30,31,13:12:26,18
39356250,2023/4/2 13:12:25,6847,5671,-4696,-4799,-4534,-4722,1407,6,3955,3810,5789,-1409,5739,-551,-1410,-376,11147,3538,13565,13571,-1222,-16384,4722,3825,-9528,0,0,4695,0,-1546,-24064,0,0,2,0,-5787,0,-1759,-5632,0,0,3212495.064,570530.9064,176.4,0.8433,38.4761,0.235204,4,,,,,,,,23,,,30,31,13:12:27,18
39356251,2023/4/2 13:12:26,7636,2201,-1691,-5487,3212,-1675,537,4,3688,3789,5774,-809,5601,-431,-810,32656,11149,5023,13554,13563,-1244,-14336,6906,5561,-23864,2,0,1681,0,-1546,-24064,0,0,1,0,-5775,0,-1759,-5632,0,0,3212494.842,570530.8915,176.3,1.1326,40.2179,1.076012,4,,,,,,,,23,,,30,32,13:12:28,18
39356252,2023/4/2 13:12:27,7366,2124,-1630,-5247,3357,-1636,516,-9,3558,3429,5162,-335,5105,-141,-336,-29590,10991,6736,13547,13541,-1274,20480,9460,7647,-11760,1,0,1619,0,-1546,-24064,0,0,1,0,-5165,0,-1759,-5632,0,0,3212494.398,570530.878,176.3,0.9454,44.9261,1.874224,4,,,,,,,,23,,,30,32,13:12:29,18
39356253,2023/4/2 13:12:28,6627,207,0,-4594,-3121,23,-1,0,4725,261,0,-2474,569,-179,-2475,23008,7418,7775,8494,8546,-1313,-1024,11358,6113,9440,1,0,0,0,-1546,-24064,0,0,1,0,0,0,-1759,-5632,0,0,3212493.788,570530.7519,176.3,0.7434,50.5319,2.618728,4,,,,,,,,23,,,30,32,13:12:30,18
39356254,2023/4/2 13:12:29,6927,202,0,-4848,980,4,-1,0,3678,99,0,-881,0,0,-882,-8332,3403,7603,0,5,-1354,-13312,11448,1,-11024,1,0,0,0,-1546,-24064,0,0,3,0,0,0,-1759,-5632,0,0,3212492.937,570530.4974,176.4,1.5931,59.2341,3.468796,4,,,,,,,,23,,,30,32,13:12:31,18
39356255,2023/4/2 13:12:30,7186,211,0,-5071,4822,3,-1,0,3613,87,0,-706,-11,1,-707,-18712,3654,7405,0,19,-1396,-5632,11164,-7,-31744,0,0,0,0,-1546,-24064,0,0,2,0,0,0,-1759,-5632,0,0,3212492.01,570530.0647,176.3,1.9988,68.6179,4.141072,4,,,,,,,,23,,,30,32,13:12:32,18
39356256,2023/4/2 13:12:31,7226,213,0,-5105,3512,0,0,0,3562,81,0,-521,-13,0,-522,27352,3760,7368,0,9,-1437,16384,11120,2,23778,1,0,0,0,-1546,-24064,0,0,0,0,0,0,-1759,-5632,0,0,3212491.119,570529.4045,176.3,0.7738,79.9738,4.08366,4,,,,,,,,23,,,30,32,13:12:33,18
39356257,2023/4/2 13:12:32,7227,211,0,-5106,-2045,0,0,0,3555,83,0,-479,0,0,-480,25928,3334,7303,0,32,-1478,16896,11016,14,12024,1,0,0,0,-1546,-24064,0,0,1,0,0,0,-1759,-5632,0,0,3212490.357,570528.5974,176.3,1.9348,90.2373,4.015136,4,,,,,,,,23,,,30,32,13:12:34,18
39356258,2023/4/2 13:12:33,7227,212,0,-5105,-5122,0,0,0,3551,83,0,-478,0,0,-479,32082,3523,7390,0,-37,-1519,6144,11122,3,-1543,1,0,0,0,-1546,-24064,0,0,1,0,0,0,-1759,-5632,0,0,3212489.779,570527.6754,176.2,2.3802,100.4591,3.996616,4,,,,,,,,23,,,30,32,13:12:35,18
39356259,2023/4/2 13:12:34,7226,213,0,-5106,-1966,0,0,0,3549,82,0,-476,0,0,-477,18030,4728,6918,-3781,-3809,-1560,-26624,10504,-2410,-9414,0,0,0,0,-1546,-24064,0,0,0,0,0,0,-1759,-5632,0,0,3212489.384,570526.6712,176.3,1.4474,111.2401,3.924388,4,,,,,,,,23,,,30,32,13:12:36,18
39356260,2023/4/2 13:12:35,7227,213,0,-5105,3530,0,0,0,3560,83,0,-531,3,0,-532,-29688,5681,6339,-5770,-5733,-1598,-11264,9672,-3021,5499,1,0,0,0,-1546,-24064,0,0,1,0,0,0,-1759,-5632,0,0,3212489.156,570525.6172,176.2,1.1891,121.592,3.965132,4,,,,,,,,23,,,30,32,13:12:37,18
39356261,2023/4/2 13:12:36,7226,212,0,-5104,4808,0,0,0,3596,85,0,-662,9,0,-663,3872,8764,5449,-10192,-10197,-1632,-10752,8353,-5195,-14054,2,0,0,0,-1546,-24064,0,0,1,0,0,0,-1759,-5632,0,0,3212489.113,570524.5621,176.1,1.3309,131.708,3.681776,4,,,,,,,,23,,,30,32,13:12:38,18
39356262,2023/4/2 13:12:37,7225,212,0,-5103,290,0,0,0,3661,85,0,-863,0,0,-864,-19228,8804,4254,-10285,-10295,-1660,-6656,6608,-4380,16622,1,0,0,0,-1546,-24064,0,0,2,0,0,0,-1759,-5632,0,0,3212489.255,570523.5707,176.1,1.3762,141.4086,3.437312,4,,,,,,,,23,,,30,32,13:12:39,18
39356263,2023/4/2 13:12:38,7228,209,0,-5106,-4587,0,0,0,3766,92,0,-1104,9,0,-1105,-24512,8776,3080,-10314,-10342,-1681,30208,4879,-3137,-29921,1,0,0,0,-1546,-24064,0,0,0,0,0,0,-1759,-5632,0,0,3212489.508,570522.7573,176.1,0.2067,149.2697,2.88912,4,,,,,,,,23,,,30,32,13:12:40,18
39356264,2023/4/2 13:12:39,7227,211,0,-5105,-3923,0,0,0,3778,90,0,-1122,0,0,-1123,-17624,8751,1890,-10319,-10302,-1696,-23040,3115,-2045,-21574,0,0,0,0,-1546,-24064,0,0,3,0,1,0,-1759,-5632,0,0,3212489.8,570522.1223,176,0.4445,155.9595,2.174248,4,,,,,,,,23,,,30,32,13:12:41,18
39356265,2023/4/2 13:12:40,7227,213,0,-5105,1466,0,0,0,3778,91,0,-1122,0,0,-1123,-29136,7210,917,-8054,-8065,-1705,-2048,1632,-898,-28015,1,0,0,0,-1546,-24064,0,0,1,0,0,0,-1759,-5632,0,0,3212490.056,570521.6661,176,0.2607,161.2412,1.577904,4,,,,,,,,23,,,30,32,13:12:42,18
39356266,2023/4/2 13:12:41,7228,213,0,-5106,5086,0,0,0,3777,90,0,-1121,0,0,-1122,-5656,4509,514,-3623,-3623,-1709,27136,880,-228,-22,0,0,0,0,-1546,-24064,0,0,0,0,0,0,-1759,-5632,0,0,3212490.257,570521.3888,176,1.0537,164.2315,0.957484,4,,,,,,,,23,,,30,32,13:12:43,18
39356267,2023/4/2 13:12:42,7228,212,0,-5106,2555,0,0,0,3776,104,0,-1122,0,0,-1123,-3976,3525,600,0,-3,-1712,5632,899,0,-27725,1,0,0,0,-1546,-24064,0,0,0,0,0,0,-1759,-5632,0,0,3212490.367,570521.242,176,0.5794,166.5498,0.424108,4,,,,,,,,23,,,30,32,13:12:44,18
39356268,2023/4/2 13:12:43,7233,211,0,-5111,-3065,0,0,2,3786,100,0,-1136,0,0,-1137,31112,3531,693,0,6,-1716,-30208,1038,0,8554,0,0,-6,0,-1546,-24064,0,0,1,0,0,0,-1759,-5632,0,0,3212490.44,570521.1441,176,0.4618,167.1504,0.246316,4,,,,,,,,23,,,30,32,13:12:45,18
39356269,2023/4/2 13:12:44,5928,69,248,-3947,-4196,175,-9,325,3785,92,0,-1140,0,0,-1141,-5888,3562,945,0,5,-1721,-10240,1406,0,-30542,1,0,-270,0,-1546,-24064,0,0,1,0,0,0,-1759,-5632,0,0,3212490.495,570521.0951,176,0.874,168.2495,0.292616,4,,,,,,,,23,,,30,32,13:12:46,18
39356270,2023/4/2 13:12:45,6958,682,847,-4824,-3304,886,-236,64,3780,92,0,-1137,0,0,-1138,4968,4542,1609,3552,3425,-1724,-3584,2159,264,11174,1,0,-849,0,-1546,-24064,0,0,0,0,4,0,-1759,-5632,0,0,3212490.551,570521.0298,176,-0.0111,169.0688,0.390772,4,,,,,,,,23,,,30,32,13:12:47,18
39356271,2023/4/2 13:12:46,8107,1852,1025,-5710,170,1894,-582,-689,6964,1183,-5302,-4713,-1326,108,-4714,-1056,3552,1353,0,7,-1737,-27648,2007,3,31433,1,0,-927,0,-1546,-24064,0,0,1,0,5124,0,-1759,-5632,0,0,3212490.642,570520.9155,176,0.0592,170.2387,0.514856,4,,,,,,,,23,,,30,32,13:12:48,18
39356272,2023/4/2 13:12:47,7363,222,0,-5171,-3329,27,-11,0,6316,7335,-14013,-4340,-10564,2425,-4341,6528,5140,1441,-4806,-4770,-1746,-31232,2330,-701,21883,2,0,0,0,-1546,-24064,0,0,0,0,14020,0,-1759,-5632,0,0,3212490.771,570520.7849,176,0.5364,172.3069,0.892664,4,,,,,,,,23,,,30,32,13:12:49,18
39356273,2023/4/2 13:12:48,5990,220,0,-3969,-3673,-44,15,0,4246,6569,0,1733,-9955,-1293,1733,4296,6149,902,-6372,-6426,-1753,29184,1501,-644,28904,1,0,0,0,-1546,-24064,0,0,0,0,0,0,-1759,-5632,0,0,3212490.954,570520.6214,176,0.6198,174.4206,0.933408,4,,,,,,,,23,,,30,32,13:12:50,18
39356274,2023/4/2 13:12:49,8421,1122,-2299,-6109,5344,-715,135,-1631,3733,671,6798,948,-1087,-90,948,-5168,3926,670,-2234,-2227,-1758,-13312,1069,-144,-9674,1,0,2294,0,-1546,-24064,0,0,1,0,-6730,0,-1759,-5632,0,0,3212491.138,570520.4416,176,-0.1797,176.5979,0.803768,4,,,,,,,,23,,,30,32,13:12:51,18
39356275,2023/4/2 13:12:50,5426,3140,-2517,-3478,2537,-2479,505,8,4038,4335,7174,1563,6316,556,1563,9832,6091,139,-6546,-6407,-1761,-4608,382,-161,32043,0,0,2519,0,-1546,-24064,0,0,0,0,-7171,0,-1759,-5632,0,0,3212491.267,570520.3272,176,0.2079,178.6448,0.596344,4,,,,,,,,23,,,30,32,13:12:52,18
39356276,2023/4/2 13:12:51,4957,4732,-3946,-3026,-3338,-3952,735,-12,3849,4138,6025,-1200,5973,-226,-1201,13008,10069,1906,-12110,-12093,-1758,6144,-1912,1117,-15628,1,0,3931,0,-1546,-24064,0,0,1,0,-6029,0,-1759,-5632,0,0,3212491.359,570520.2616,176,-0.3299,179.5681,0.309284,4,,,,,,,,23,,,30,34,13:12:53,18
39356277,2023/4/2 13:12:52,3176,3524,-1160,-301,-588,-3021,275,2055,3632,2643,4020,-503,4040,-148,-504,3188,10409,3569,-12676,-12687,-1746,3072,-4696,3423,17999,1,0,1006,0,-1546,-17408,26,0,0,0,-4021,0,-1759,-5632,0,0,3212491.395,570520.2127,176,-0.3033,180.099,0.079636,4,,,,,,,,23,,,30,34,13:12:54,18
39356278,2023/4/2 13:12:53,4620,126,0,-2666,2737,0,0,0,3599,2673,4017,-374,3956,-82,-375,-20820,10453,5361,-12690,-12722,-1724,-21504,-7495,5640,8844,1,0,0,0,-1546,-17408,0,0,1,0,-4016,0,-1759,-5632,0,0,3212491.303,570520.2782,176,-0.5507,178.876,0.727836,4,,,,,,,,23,,,30,34,13:12:55,18
39356279,2023/4/2 13:12:54,3953,69,427,-1895,1527,107,-1,359,4454,4753,7596,2261,6900,698,2261,-3872,9802,7297,-11683,-11702,-1691,-24576,-10413,7397,19594,2,0,-508,0,-1546,-17408,0,0,1,0,-7508,0,-1759,-5632,0,0,3212491.009,570520.5398,175.9,-0.2302,175.2584,1.831628,4,,,,,,,,23,,,30,35,13:12:56,18
39356280,2023/4/2 13:12:55,4586,3210,2911,-2426,3009,2885,-398,95,3490,7350,11049,571,11021,445,571,15312,5606,8486,-5554,-5556,-1649,-10752,-12541,4802,-23831,2,0,-2939,0,-1546,-17408,0,0,1,0,-11018,0,-1759,-5632,0,0,3212490.55,570521.0135,176,0.2929,168.9472,2.948384,4,,,,,,,,23,,,30,35,13:12:57,18
39356281,2023/4/2 13:12:56,4231,5216,5125,-2122,-1171,4588,-619,572,3640,6647,9519,-563,10066,-139,-564,-15356,3718,8212,0,40,-1602,-14848,-12367,23,-28160,1,0,-5158,0,-1546,-17408,0,0,1,0,-9568,0,-1759,-5632,0,0,3212490.001,570521.7801,176,0.6594,159.8565,3.850308,4,,,,,,,,23,,,30,35,13:12:58,18
39356282,2023/4/2 13:12:57,5264,6448,5558,-2919,-5632,5548,-830,3,3819,5737,8576,1194,8593,647,1194,26352,3434,8934,0,-25,-1554,25088,-13448,-1,-26792,1,0,-5578,0,-1546,-17408,0,0,1,0,-8569,0,-1759,-5632,0,0,3212489.49,570522.8061,176.1,0.7519,148.8103,4.54666,4,,,,,,,,23,,,30,35,13:12:59,18
39356283,2023/4/2 13:12:58,2814,6560,5664,358,4666,5292,-716,-13,4198,5723,8583,1832,8576,908,1832,888,3563,8744,0,-69,-1506,-17408,-13226,-1,-19470,1,0,-5681,0,-1546,-17408,0,0,1,0,-8574,0,-1759,-5632,0,0,3212489.165,570524.0259,176.1,1.1403,136.6374,4.744824,4,,,,,,,,23,,,30,35,13:13:00,18
39356284,2023/4/2 13:12:59,10252,3993,0,-7307,3207,4110,-1228,-2081,3558,4637,6726,496,7011,176,496,-14170,5997,7907,6100,6100,-1459,-15360,-12007,-4284,-23022,0,0,0,0,-1546,-17920,0,0,3,0,-6729,0,-1759,-5632,0,0,3212489.117,570525.3089,176.1,1.7587,124.3896,4.604072,4,,,,,,,,23,,,30,35,13:13:01,18
39356285,2023/4/2 13:13:00,3471,3076,6474,-207,2292,2489,-9,1665,4621,3657,5367,2373,5308,710,2373,12992,5839,6918,6118,6116,-1417,-31744,-10573,-3980,17664,1,0,-6494,0,-1546,-17920,0,0,2,0,-5374,0,-1759,-5632,0,0,3212489.347,570526.5578,176.2,2.019,112.2662,4.542956,4,,,,,,,,23,,,30,35,13:13:02,18
39356286,2023/4/2 13:13:01,4260,9363,8037,-2254,-783,8082,-729,13,4689,3730,5367,2469,5363,829,2469,21520,5955,5919,6128,6123,-1381,5120,-9067,-3332,-31008,0,0,-8043,0,-1546,-17920,0,0,0,0,-5365,0,-1759,-5632,0,0,3212489.797,570527.6753,176.3,2.5052,100.1751,4.285528,4,,,,,,,,23,,,30,35,13:13:03,18
39356287,2023/4/2 13:13:02,3935,10089,8748,-2018,-616,8744,-1110,2,4356,1819,2477,2034,2533,288,2034,26056,3463,5189,0,39,-1351,21504,-7812,-105,-3152,1,0,-8748,0,-1546,-17920,0,0,3,0,-2481,0,-1759,-5632,0,0,3212490.339,570528.5975,176.2,1.4469,90.3604,3.572508,4,,,,,,,,23,,,30,35,13:13:04,18
39356288,2023/4/2 13:13:03,3983,10606,9123,-2004,-916,9168,-1023,-32,6208,5103,7462,4022,7370,1839,4022,-5568,3585,5157,0,-64,-1322,15360,-7786,0,27664,1,0,-9134,0,-1546,-17920,0,0,0,0,-7468,0,-1759,-5632,0,0,3212490.952,570529.2432,176.3,0.9952,81.7547,3.061356,4,,,,,,,,23,,,30,35,13:13:05,18
39356289,2023/4/2 13:13:04,1567,10690,9676,-1065,633,9647,-506,336,7067,5121,7440,4833,7435,2196,4833,8320,7373,4211,8356,8269,-1295,-19456,-6586,-3170,-496,0,0,-9700,0,-1546,-17920,0,0,0,0,-7445,0,-1759,-5632,0,0,3212491.546,570529.7266,176.3,1.7427,74.243,2.570576,4,,,,,,,,23,,,30,35,13:13:06,18
39356290,2023/4/2 13:13:05,2130,10421,12651,-978,-1269,12696,-106,395,6995,2974,3997,4768,4226,1451,4768,26208,9844,2069,11874,11834,-1276,-32768,-3419,-2670,-832,0,0,-12674,0,-1546,-17920,0,0,1,0,-4044,0,-1759,-5632,0,0,3212492.177,570530.1286,176.3,1.4714,67.124,2.78726,4,,,,,,,,23,,,30,35,13:13:07,18
39356291,2023/4/2 13:13:06,3232,11036,12815,-1343,213,12809,-1022,32,7680,252,0,5416,51,122,5416,-29696,10614,666,12843,12810,-1271,-25088,449,-16,11184,1,0,-12826,0,-1546,-18432,0,0,0,0,0,0,-1759,-5632,0,0,3212492.807,570530.4495,176.3,1.5913,60.6667,2.331668,4,,,,,,,,23,,,30,35,13:13:08,18
39356292,2023/4/2 13:13:07,2741,10791,12905,-895,-2163,12890,-667,-30,7052,1430,-7915,4681,-2683,-652,4681,25856,8637,3706,10307,10377,-1281,-27136,4897,3036,1648,2,0,-12920,0,-1546,-18944,0,0,1,0,7919,0,-1759,-5632,0,0,3212493.196,570530.5607,176.4,1.9777,56.198,1.005636,4,,,,,,,,23,,,30,35,13:13:09,18
39356293,2023/4/2 13:13:08,8000,11453,6626,-2952,1268,9259,-1546,-2080,12387,5783,-9289,9384,-9043,-4757,9384,3328,3879,3865,-2751,-2276,-1301,-30208,6060,-210,-30656,0,0,-6457,0,-1546,-18944,0,0,1,0,9161,0,-1759,-5632,0,0,3212493.233,570530.5768,176.4,1.1024,56.0959,0.474112,4,,,,,,,,23,,,30,35,13:13:10,18
39356294,2023/4/2 13:13:09,5139,1261,0,-3287,3631,1229,-473,-2081,6336,9677,-15600,4273,-14719,-3384,4273,-16480,7814,2201,-9003,-8954,-1318,16896,3587,-1991,-27744,1,0,0,0,-1546,-18944,0,0,1,0,15533,0,-1759,-5632,0,0,3212492.881,570530.4653,176.4,2.1401,59.9024,1.983492,4,,,,,,,,23,,,30,35,13:13:11,18
39356295,2023/4/2 13:13:10,11904,5010,-6882,-9070,4250,-3752,1452,-1665,10920,8158,-15806,-8114,-11612,5297,-8115,25312,7168,374,-7984,-7920,-1325,-17408,-8,-59,23936,1,0,6877,0,-1546,-16896,0,0,0,0,15783,0,-1759,-5632,0,0,3212492.362,570530.2249,176.4,1.7745,65.2383,2.233512,4,,,,,,,,23,,,30,35,13:13:12,18
39356296,2023/4/2 13:13:11,7003,7937,-6878,-4896,3546,-6482,1637,-67,7400,11091,-15788,109,-16408,-17,109,10485,5575,1106,-5175,-5188,-1323,16384,-1235,301,26176,1,0,6878,0,-1545,-7168,1079,0,1,0,15760,0,-1759,-5632,0,0,3212492.01,570530.0322,176.3,1.8019,69.0602,1.1575,4,,,,,,,,23,,,30,35,13:13:13,18
39356297,2023/4/2 13:13:12,12971,7735,-7393,-9947,2365,-6194,3764,10,11137,6942,-15747,-8326,-9767,5928,-8327,-11008,3655,246,0,3,-1318,-8192,-334,0,-14576,1,0,7386,0,-1542,13824,95,0,0,0,15713,0,-1759,-5632,0,0,3212491.917,570529.9354,176.3,1.8183,70.3513,0.262984,4,,,,,,,,23,,,30,35,13:13:14,18
39356298,2023/4/2 13:13:13,12971,9797,-10015,-10002,-8766,-7922,4550,-1562,11005,2759,-15724,-8264,-3341,1652,-8265,-22720,3563,89,0,66,-1317,22016,159,0,-17984,0,0,10010,0,-1542,-24064,47,0,1,0,15685,0,-1759,-5632,0,0,3212492.047,570530.0645,176.3,1.3931,68.3779,1.00934,4,,,,,,,,24,,,30,31,13:13:15,18
39356299,2023/4/2 13:13:14,12072,11267,-10191,-8171,-7561,-10108,4982,202,11072,6183,-15712,-8326,-8627,4258,-8327,-20288,3540,71,0,0,-1317,14336,10,0,30976,3,0,10189,0,-1542,31232,-54,0,1,0,15692,0,-1759,-5632,0,0,3212492.084,570530.048,176.3,1.3905,68.1135,0.016668,4,,,,,,,,24,,,30,31,13:13:16,18
39356300,2023/4/2 13:13:15,10523,10294,-8353,-7978,-6903,-8527,4419,362,11007,8753,-15738,-8270,-12360,6124,-8271,32256,3578,106,0,4,-1317,-32256,-181,0,6880,1,0,8290,0,-1542,30720,0,0,1,0,15702,0,-1759,-5632,0,0,3212492.084,570530.0643,176.3,1.3494,68.4487,0.122232,4,,,,,,,,24,,,30,31,13:13:17,18
39356301,2023/4/2 13:13:16,9633,8803,-6996,-7224,2178,-7228,3700,802,11011,6146,-15753,-8301,-8519,4193,-8302,-32512,3690,388,0,7,-1315,13312,-633,0,-31568,1,0,6995,0,-1542,30720,0,0,2,0,15715,0,-1759,-5632,0,0,3212492.084,570530.0643,176.3,1.4072,68.2085,0.103712,4,,,,,,,,24,,,30,31,13:13:18,18
39356302,2023/4/2 13:13:17,13059,6264,-5689,-9965,1394,-4875,2833,-1211,10854,5418,-15727,-8170,-7510,4368,-8171,-29600,5251,67,4891,4899,-1314,14336,-319,-90,-30080,1,0,5695,0,-1542,30720,0,0,2,0,15691,0,-1759,-5632,0,0,3212492.121,570530.0965,176.3,1.498,67.8823,0.164828,4,,,,,,,,24,,,30,31,13:13:19,18
39356303,2023/4/2 13:13:18,7822,6752,-4964,-5599,-2964,-5731,2396,955,11088,6575,-15732,-8335,-9167,4174,-8336,-25856,5105,70,4715,4722,-1314,-20992,-189,-50,32064,0,0,4919,0,-1542,30720,0,0,2,0,15698,0,-1759,-5632,0,0,3212492.158,570530.1125,176.3,1.293,67.3297,0.155568,4,,,,,,,,24,,,30,31,13:13:20,18
39356304,2023/4/2 13:13:19,10070,6021,-4855,-7480,5012,-4888,2339,-8,11038,6597,-15730,-8305,-9203,4663,-8306,64,5109,126,4737,4753,-1314,-7680,-45,-13,-4480,0,0,4851,0,-1542,30720,0,0,2,0,15698,0,-1759,-5632,0,0,3212492.196,570530.1448,176.3,1.2048,66.9913,0.292616,4,,,,,,,,24,,,30,31,13:13:21,18
39356305,2023/4/2 13:13:20,9529,5930,-4865,-7014,6597,-4825,2003,-9,8344,8393,-6832,-5995,-12130,5151,-5996,-21632,6353,333,6893,6753,-1314,-26624,219,53,19632,1,0,4860,0,-1542,30720,0,0,0,0,7129,0,-1759,-5632,0,0,3212492.196,570530.1448,176.3,1.0924,67.1422,0.070376,4,,,,,,,,24,,,30,31,13:13:22,18
39356306,2023/4/2 13:13:21,9805,9128,-7741,-7312,5821,-7602,3396,-941,4568,3617,0,-2384,-5262,1028,-2385,-10432,9026,1136,10682,10650,-1317,25088,1295,851,-9712,1,0,7807,0,-1542,29696,0,0,3,0,2,0,-1759,-5632,0,0,3212492.196,570530.161,176.3,0.999,67.1607,0.057412,4,,,,,,,,24,,,30,31,13:13:23,18
39356307,2023/4/2 13:13:22,7917,10975,-9192,-5793,5460,-9239,3403,-10,3758,1285,6114,-633,2137,-57,-634,28028,10001,1811,12054,11995,-1323,30720,2376,1586,-10352,0,0,9188,0,-1542,26112,-21,0,1,0,-6070,0,-1759,-5632,0,0,3212492.196,570530.161,176.3,1.1257,67.2639,0.179644,4,,,,,,,,24,,,30,31,13:13:24,18
